0,1
"{'to_table': 'dimSource', 'Title': 'Eraser', 'US_Gross': '101295562', 'Worldwide_Gross': '234400000', 'US_DVD_Sales': '', 'Production_Budget': '100000000', 'Rotten_Tomatoes_Rating': '34', 'IMDB_Rating': '5.9', 'IMDB_Votes': '37287', 'Director': 'Chuck Russell', 'Distributor': 'Warner Bros.', 'Release_Date': '35237', 'Major_Genre': 'Action', 'Creative_Type': 'Contemporary Fiction', 'Source': 'Original Screenplay'}","{'Title': 'fact', 'US_Gross': 'fact', 'Worldwide_Gross': 'fact', 'US_DVD_Sales': 'fact', 'Production_Budget': 'fact', 'Rotten_Tomatoes_Rating': 'fact', 'IMDB_Rating': 'fact', 'IMDB_Votes': 'fact', 'Director': 'dimDirector', 'Distributor': 'dimDist', 'Release_Date': 'dimRelease', 'Major_Genre': 'dimGenre', 'Creative_Type': 'dimType', 'Source': 'dimSource'}"
"{'to_table': 'dimSource', 'Title': 'Eraserhead', 'US_Gross': '7000000', 'Worldwide_Gross': '7000000', 'US_DVD_Sales': '', 'Production_Budget': '100000', 'Rotten_Tomatoes_Rating': '90', 'IMDB_Rating': '7.4', 'IMDB_Votes': '26595', 'Director': 'David Lynch', 'Distributor': '', 'Release_Date': '1977', 'Major_Genre': '', 'Creative_Type': '', 'Source': ''}","{'Title': 'fact', 'US_Gross': 'fact', 'Worldwide_Gross': 'fact', 'US_DVD_Sales': 'fact', 'Production_Budget': 'fact', 'Rotten_Tomatoes_Rating': 'fact', 'IMDB_Rating': 'fact', 'IMDB_Votes': 'fact', 'Director': 'dimDirector', 'Distributor': 'dimDist', 'Release_Date': 'dimRelease', 'Major_Genre': 'dimGenre', 'Creative_Type': 'dimType', 'Source': 'dimSource'}"
"{'to_table': 'dimSource', 'Title': 'Everything You Always Wanted To Know', 'US_Gross': '18016290', 'Worldwide_Gross': '18016290', 'US_DVD_Sales': '', 'Production_Budget': '2000000', 'Rotten_Tomatoes_Rating': '', 'IMDB_Rating': '', 'IMDB_Votes': '', 'Director': 'Woody Allen', 'Distributor': 'Mgm', 'Release_Date': '26522', 'Major_Genre': 'Comedy', 'Creative_Type': '', 'Source': 'Based On Book/Short Story'}","{'Title': 'fact', 'US_Gross': 'fact', 'Worldwide_Gross': 'fact', 'US_DVD_Sales': 'fact', 'Production_Budget': 'fact', 'Rotten_Tomatoes_Rating': 'fact', 'IMDB_Rating': 'fact', 'IMDB_Votes': 'fact', 'Director': 'dimDirector', 'Distributor': 'dimDist', 'Release_Date': 'dimRelease', 'Major_Genre': 'dimGenre', 'Creative_Type': 'dimType', 'Source': 'dimSource'}"
"{'to_table': 'dimSource', 'Title': 'Et: The Extra-Terrestrial', 'US_Gross': '435110554', 'Worldwide_Gross': '792910554', 'US_DVD_Sales': '', 'Production_Budget': '10500000', 'Rotten_Tomatoes_Rating': '', 'IMDB_Rating': '7.9', 'IMDB_Votes': '105028', 'Director': 'Steven Spielberg', 'Distributor': 'Universal', 'Release_Date': '30113', 'Major_Genre': 'Drama', 'Creative_Type': 'Science Fiction', 'Source': 'Original Screenplay'}","{'Title': 'fact', 'US_Gross': 'fact', 'Worldwide_Gross': 'fact', 'US_DVD_Sales': 'fact', 'Production_Budget': 'fact', 'Rotten_Tomatoes_Rating': 'fact', 'IMDB_Rating': 'fact', 'IMDB_Votes': 'fact', 'Director': 'dimDirector', 'Distributor': 'dimDist', 'Release_Date': 'dimRelease', 'Major_Genre': 'dimGenre', 'Creative_Type': 'dimType', 'Source': 'dimSource'}"
"{'to_table': 'dimSource', 'Title': 'Excessive Force', 'US_Gross': '1152117', 'Worldwide_Gross': '1152117', 'US_DVD_Sales': '', 'Production_Budget': '13000000', 'Rotten_Tomatoes_Rating': '', 'IMDB_Rating': '4.7', 'IMDB_Votes': '537', 'Director': '', 'Distributor': '', 'Release_Date': '34103', 'Major_Genre': '', 'Creative_Type': '', 'Source': ''}","{'Title': 'fact', 'US_Gross': 'fact', 'Worldwide_Gross': 'fact', 'US_DVD_Sales': 'fact', 'Production_Budget': 'fact', 'Rotten_Tomatoes_Rating': 'fact', 'IMDB_Rating': 'fact', 'IMDB_Votes': 'fact', 'Director': 'dimDirector', 'Distributor': 'dimDist', 'Release_Date': 'dimRelease', 'Major_Genre': 'dimGenre', 'Creative_Type': 'dimType', 'Source': 'dimSource'}"
"{'to_table': 'dimSource', 'Title': 'Exorcist Ii: The Heretic', 'US_Gross': '25011000', 'Worldwide_Gross': '25011000', 'US_DVD_Sales': '', 'Production_Budget': '14000000', 'Rotten_Tomatoes_Rating': '', 'IMDB_Rating': '3.5', 'IMDB_Votes': '7849', 'Director': 'John Boorman', 'Distributor': '', 'Release_Date': '28293', 'Major_Genre': 'Horror', 'Creative_Type': '', 'Source': ''}","{'Title': 'fact', 'US_Gross': 'fact', 'Worldwide_Gross': 'fact', 'US_DVD_Sales': 'fact', 'Production_Budget': 'fact', 'Rotten_Tomatoes_Rating': 'fact', 'IMDB_Rating': 'fact', 'IMDB_Votes': 'fact', 'Director': 'dimDirector', 'Distributor': 'dimDist', 'Release_Date': 'dimRelease', 'Major_Genre': 'dimGenre', 'Creative_Type': 'dimType', 'Source': 'dimSource'}"
"{'to_table': 'dimSource', 'Title': 'Exotica', 'US_Gross': '5046118', 'Worldwide_Gross': '5046118', 'US_DVD_Sales': '', 'Production_Budget': '1500000', 'Rotten_Tomatoes_Rating': '96', 'IMDB_Rating': '7.1', 'IMDB_Votes': '8402', 'Director': 'Atom Egoyan', 'Distributor': 'Miramax', 'Release_Date': '34600', 'Major_Genre': 'Drama', 'Creative_Type': 'Contemporary Fiction', 'Source': 'Original Screenplay'}","{'Title': 'fact', 'US_Gross': 'fact', 'Worldwide_Gross': 'fact', 'US_DVD_Sales': 'fact', 'Production_Budget': 'fact', 'Rotten_Tomatoes_Rating': 'fact', 'IMDB_Rating': 'fact', 'IMDB_Votes': 'fact', 'Director': 'dimDirector', 'Distributor': 'dimDist', 'Release_Date': 'dimRelease', 'Major_Genre': 'dimGenre', 'Creative_Type': 'dimType', 'Source': 'dimSource'}"
"{'to_table': 'dimSource', 'Title': 'Force 10 From Navarone', 'US_Gross': '7100000', 'Worldwide_Gross': '7100000', 'US_DVD_Sales': '', 'Production_Budget': '5000000', 'Rotten_Tomatoes_Rating': '64', 'IMDB_Rating': '6', 'IMDB_Votes': '5917', 'Director': 'Guy Hamilton', 'Distributor': 'Sony/Columbia', 'Release_Date': '28846', 'Major_Genre': 'Action', 'Creative_Type': '', 'Source': ''}","{'Title': 'fact', 'US_Gross': 'fact', 'Worldwide_Gross': 'fact', 'US_DVD_Sales': 'fact', 'Production_Budget': 'fact', 'Rotten_Tomatoes_Rating': 'fact', 'IMDB_Rating': 'fact', 'IMDB_Votes': 'fact', 'Director': 'dimDirector', 'Distributor': 'dimDist', 'Release_Date': 'dimRelease', 'Major_Genre': 'dimGenre', 'Creative_Type': 'dimType', 'Source': 'dimSource'}"
"{'to_table': 'dimSource', 'Title': 'A Farewell To Arms', 'US_Gross': '11000000', 'Worldwide_Gross': '11000000', 'US_DVD_Sales': '', 'Production_Budget': '5000000', 'Rotten_Tomatoes_Rating': '', 'IMDB_Rating': '6.6', 'IMDB_Votes': '1655', 'Director': 'John Huston', 'Distributor': '', 'Release_Date': '1957', 'Major_Genre': '', 'Creative_Type': '', 'Source': ''}","{'Title': 'fact', 'US_Gross': 'fact', 'Worldwide_Gross': 'fact', 'US_DVD_Sales': 'fact', 'Production_Budget': 'fact', 'Rotten_Tomatoes_Rating': 'fact', 'IMDB_Rating': 'fact', 'IMDB_Votes': 'fact', 'Director': 'dimDirector', 'Distributor': 'dimDist', 'Release_Date': 'dimRelease', 'Major_Genre': 'dimGenre', 'Creative_Type': 'dimType', 'Source': 'dimSource'}"
"{'to_table': 'dimSource', 'Title': 'Fatal Attraction', 'US_Gross': '156645693', 'Worldwide_Gross': '320100000', 'US_DVD_Sales': '', 'Production_Budget': '14000000', 'Rotten_Tomatoes_Rating': '81', 'IMDB_Rating': '6.8', 'IMDB_Votes': '22328', 'Director': 'Adrian Lyne', 'Distributor': 'Paramount Pictures', 'Release_Date': '32038', 'Major_Genre': 'Thriller/Suspense', 'Creative_Type': 'Contemporary Fiction', 'Source': 'Original Screenplay'}","{'Title': 'fact', 'US_Gross': 'fact', 'Worldwide_Gross': 'fact', 'US_DVD_Sales': 'fact', 'Production_Budget': 'fact', 'Rotten_Tomatoes_Rating': 'fact', 'IMDB_Rating': 'fact', 'IMDB_Votes': 'fact', 'Director': 'dimDirector', 'Distributor': 'dimDist', 'Release_Date': 'dimRelease', 'Major_Genre': 'dimGenre', 'Creative_Type': 'dimType', 'Source': 'dimSource'}"
"{'to_table': 'dimSource', 'Title': 'Family Plot', 'US_Gross': '13200000', 'Worldwide_Gross': '13200000', 'US_DVD_Sales': '', 'Production_Budget': '3000000', 'Rotten_Tomatoes_Rating': '95', 'IMDB_Rating': '6.8', 'IMDB_Votes': '7290', 'Director': 'Alfred Hitchcock', 'Distributor': 'Universal', 'Release_Date': '27859', 'Major_Genre': '', 'Creative_Type': '', 'Source': ''}","{'Title': 'fact', 'US_Gross': 'fact', 'Worldwide_Gross': 'fact', 'US_DVD_Sales': 'fact', 'Production_Budget': 'fact', 'Rotten_Tomatoes_Rating': 'fact', 'IMDB_Rating': 'fact', 'IMDB_Votes': 'fact', 'Director': 'dimDirector', 'Distributor': 'dimDist', 'Release_Date': 'dimRelease', 'Major_Genre': 'dimGenre', 'Creative_Type': 'dimType', 'Source': 'dimSource'}"
"{'to_table': 'dimSource', 'Title': 'Fabled', 'US_Gross': '31425', 'Worldwide_Gross': '31425', 'US_DVD_Sales': '', 'Production_Budget': '400000', 'Rotten_Tomatoes_Rating': '', 'IMDB_Rating': '5.4', 'IMDB_Votes': '146', 'Director': 'Ari S. Kirschenbaum', 'Distributor': 'Indican Pictures', 'Release_Date': '38331', 'Major_Genre': 'Horror', 'Creative_Type': '', 'Source': 'Original Screenplay'}","{'Title': 'fact', 'US_Gross': 'fact', 'Worldwide_Gross': 'fact', 'US_DVD_Sales': 'fact', 'Production_Budget': 'fact', 'Rotten_Tomatoes_Rating': 'fact', 'IMDB_Rating': 'fact', 'IMDB_Votes': 'fact', 'Director': 'dimDirector', 'Distributor': 'dimDist', 'Release_Date': 'dimRelease', 'Major_Genre': 'dimGenre', 'Creative_Type': 'dimType', 'Source': 'dimSource'}"
"{'to_table': 'dimSource', 'Title': 'Fetching Cody', 'US_Gross': '0', 'Worldwide_Gross': '0', 'US_DVD_Sales': '', 'Production_Budget': '1500000', 'Rotten_Tomatoes_Rating': '', 'IMDB_Rating': '6.7', 'IMDB_Votes': '535', 'Director': '', 'Distributor': '', 'Release_Date': '38793', 'Major_Genre': 'Comedy', 'Creative_Type': 'Science Fiction', 'Source': 'Original Screenplay'}","{'Title': 'fact', 'US_Gross': 'fact', 'Worldwide_Gross': 'fact', 'US_DVD_Sales': 'fact', 'Production_Budget': 'fact', 'Rotten_Tomatoes_Rating': 'fact', 'IMDB_Rating': 'fact', 'IMDB_Votes': 'fact', 'Director': 'dimDirector', 'Distributor': 'dimDist', 'Release_Date': 'dimRelease', 'Major_Genre': 'dimGenre', 'Creative_Type': 'dimType', 'Source': 'dimSource'}"
"{'to_table': 'dimSource', 'Title': 'The French Connection', 'US_Gross': '41158757', 'Worldwide_Gross': '41158757', 'US_DVD_Sales': '', 'Production_Budget': '2200000', 'Rotten_Tomatoes_Rating': '98', 'IMDB_Rating': '7.9', 'IMDB_Votes': '33674', 'Director': 'William Friedkin', 'Distributor': '', 'Release_Date': '26215', 'Major_Genre': '', 'Creative_Type': '', 'Source': ''}","{'Title': 'fact', 'US_Gross': 'fact', 'Worldwide_Gross': 'fact', 'US_DVD_Sales': 'fact', 'Production_Budget': 'fact', 'Rotten_Tomatoes_Rating': 'fact', 'IMDB_Rating': 'fact', 'IMDB_Votes': 'fact', 'Director': 'dimDirector', 'Distributor': 'dimDist', 'Release_Date': 'dimRelease', 'Major_Genre': 'dimGenre', 'Creative_Type': 'dimType', 'Source': 'dimSource'}"
"{'to_table': 'dimSource', 'Title': 'From Dusk Till Dawn', 'US_Gross': '25728961', 'Worldwide_Gross': '25728961', 'US_DVD_Sales': '', 'Production_Budget': '20000000', 'Rotten_Tomatoes_Rating': '63', 'IMDB_Rating': '7.1', 'IMDB_Votes': '80234', 'Director': 'Robert Rodriguez', 'Distributor': 'Miramax/Dimension', 'Release_Date': '35083', 'Major_Genre': 'Horror', 'Creative_Type': 'Fantasy', 'Source': 'Original Screenplay'}","{'Title': 'fact', 'US_Gross': 'fact', 'Worldwide_Gross': 'fact', 'US_DVD_Sales': 'fact', 'Production_Budget': 'fact', 'Rotten_Tomatoes_Rating': 'fact', 'IMDB_Rating': 'fact', 'IMDB_Votes': 'fact', 'Director': 'dimDirector', 'Distributor': 'dimDist', 'Release_Date': 'dimRelease', 'Major_Genre': 'dimGenre', 'Creative_Type': 'dimType', 'Source': 'dimSource'}"
"{'to_table': 'dimSource', 'Title': 'Friday The 13Th', 'US_Gross': '39754601', 'Worldwide_Gross': '59754601', 'US_DVD_Sales': '', 'Production_Budget': '550000', 'Rotten_Tomatoes_Rating': '60', 'IMDB_Rating': '5.6', 'IMDB_Votes': '26798', 'Director': '', 'Distributor': 'Paramount Pictures', 'Release_Date': '29350', 'Major_Genre': 'Horror', 'Creative_Type': '', 'Source': ''}","{'Title': 'fact', 'US_Gross': 'fact', 'Worldwide_Gross': 'fact', 'US_DVD_Sales': 'fact', 'Production_Budget': 'fact', 'Rotten_Tomatoes_Rating': 'fact', 'IMDB_Rating': 'fact', 'IMDB_Votes': 'fact', 'Director': 'dimDirector', 'Distributor': 'dimDist', 'Release_Date': 'dimRelease', 'Major_Genre': 'dimGenre', 'Creative_Type': 'dimType', 'Source': 'dimSource'}"
"{'to_table': 'dimSource', 'Title': 'Friday The 13Th Part 3', 'US_Gross': '36690067', 'Worldwide_Gross': '36690067', 'US_DVD_Sales': '', 'Production_Budget': '2250000', 'Rotten_Tomatoes_Rating': '14', 'IMDB_Rating': '5.5', 'IMDB_Votes': '13395', 'Director': 'Steve Miner', 'Distributor': 'Paramount Pictures', 'Release_Date': '30176', 'Major_Genre': 'Horror', 'Creative_Type': 'Contemporary Fiction', 'Source': ''}","{'Title': 'fact', 'US_Gross': 'fact', 'Worldwide_Gross': 'fact', 'US_DVD_Sales': 'fact', 'Production_Budget': 'fact', 'Rotten_Tomatoes_Rating': 'fact', 'IMDB_Rating': 'fact', 'IMDB_Votes': 'fact', 'Director': 'dimDirector', 'Distributor': 'dimDist', 'Release_Date': 'dimRelease', 'Major_Genre': 'dimGenre', 'Creative_Type': 'dimType', 'Source': 'dimSource'}"
"{'to_table': 'dimSource', 'Title': 'Friday The 13Th Part Iv: The Final Chapter', 'US_Gross': '32980880', 'Worldwide_Gross': '32980880', 'US_DVD_Sales': '', 'Production_Budget': '2600000', 'Rotten_Tomatoes_Rating': '', 'IMDB_Rating': '', 'IMDB_Votes': '', 'Director': '', 'Distributor': 'Paramount Pictures', 'Release_Date': '30785', 'Major_Genre': 'Horror', 'Creative_Type': 'Fantasy', 'Source': ''}","{'Title': 'fact', 'US_Gross': 'fact', 'Worldwide_Gross': 'fact', 'US_DVD_Sales': 'fact', 'Production_Budget': 'fact', 'Rotten_Tomatoes_Rating': 'fact', 'IMDB_Rating': 'fact', 'IMDB_Votes': 'fact', 'Director': 'dimDirector', 'Distributor': 'dimDist', 'Release_Date': 'dimRelease', 'Major_Genre': 'dimGenre', 'Creative_Type': 'dimType', 'Source': 'dimSource'}"
"{'to_table': 'dimSource', 'Title': 'Friday The 13Th Part V: A New Beginning', 'US_Gross': '21930418', 'Worldwide_Gross': '21930418', 'US_DVD_Sales': '', 'Production_Budget': '2200000', 'Rotten_Tomatoes_Rating': '', 'IMDB_Rating': '', 'IMDB_Votes': '', 'Director': '', 'Distributor': 'Paramount Pictures', 'Release_Date': '31128', 'Major_Genre': 'Horror', 'Creative_Type': 'Contemporary Fiction', 'Source': ''}","{'Title': 'fact', 'US_Gross': 'fact', 'Worldwide_Gross': 'fact', 'US_DVD_Sales': 'fact', 'Production_Budget': 'fact', 'Rotten_Tomatoes_Rating': 'fact', 'IMDB_Rating': 'fact', 'IMDB_Votes': 'fact', 'Director': 'dimDirector', 'Distributor': 'dimDist', 'Release_Date': 'dimRelease', 'Major_Genre': 'dimGenre', 'Creative_Type': 'dimType', 'Source': 'dimSource'}"
"{'to_table': 'dimSource', 'Title': 'Friday The 13Th Part Vi: Jason Lives', 'US_Gross': '19472057', 'Worldwide_Gross': '19472057', 'US_DVD_Sales': '', 'Production_Budget': '3000000', 'Rotten_Tomatoes_Rating': '', 'IMDB_Rating': '', 'IMDB_Votes': '', 'Director': '', 'Distributor': 'Paramount Pictures', 'Release_Date': '31625', 'Major_Genre': 'Horror', 'Creative_Type': 'Fantasy', 'Source': ''}","{'Title': 'fact', 'US_Gross': 'fact', 'Worldwide_Gross': 'fact', 'US_DVD_Sales': 'fact', 'Production_Budget': 'fact', 'Rotten_Tomatoes_Rating': 'fact', 'IMDB_Rating': 'fact', 'IMDB_Votes': 'fact', 'Director': 'dimDirector', 'Distributor': 'dimDist', 'Release_Date': 'dimRelease', 'Major_Genre': 'dimGenre', 'Creative_Type': 'dimType', 'Source': 'dimSource'}"
"{'to_table': 'dimSource', 'Title': 'Friday The 13Th Part Vii: The New Blood', 'US_Gross': '19170001', 'Worldwide_Gross': '19170001', 'US_DVD_Sales': '', 'Production_Budget': '2800000', 'Rotten_Tomatoes_Rating': '', 'IMDB_Rating': '4.6', 'IMDB_Votes': '8916', 'Director': '', 'Distributor': 'Paramount Pictures', 'Release_Date': '32276', 'Major_Genre': 'Horror', 'Creative_Type': 'Fantasy', 'Source': ''}","{'Title': 'fact', 'US_Gross': 'fact', 'Worldwide_Gross': 'fact', 'US_DVD_Sales': 'fact', 'Production_Budget': 'fact', 'Rotten_Tomatoes_Rating': 'fact', 'IMDB_Rating': 'fact', 'IMDB_Votes': 'fact', 'Director': 'dimDirector', 'Distributor': 'dimDist', 'Release_Date': 'dimRelease', 'Major_Genre': 'dimGenre', 'Creative_Type': 'dimType', 'Source': 'dimSource'}"
"{'to_table': 'dimSource', 'Title': 'Friday The 13Th Part Viii: Jason Takes Manhattan', 'US_Gross': '14343976', 'Worldwide_Gross': '14343976', 'US_DVD_Sales': '', 'Production_Budget': '5000000', 'Rotten_Tomatoes_Rating': '', 'IMDB_Rating': '3.9', 'IMDB_Votes': '10113', 'Director': '', 'Distributor': 'Paramount Pictures', 'Release_Date': '32717', 'Major_Genre': 'Horror', 'Creative_Type': 'Fantasy', 'Source': ''}","{'Title': 'fact', 'US_Gross': 'fact', 'Worldwide_Gross': 'fact', 'US_DVD_Sales': 'fact', 'Production_Budget': 'fact', 'Rotten_Tomatoes_Rating': 'fact', 'IMDB_Rating': 'fact', 'IMDB_Votes': 'fact', 'Director': 'dimDirector', 'Distributor': 'dimDist', 'Release_Date': 'dimRelease', 'Major_Genre': 'dimGenre', 'Creative_Type': 'dimType', 'Source': 'dimSource'}"
"{'to_table': 'dimSource', 'Title': 'Jason Goes To Hell: The Final Friday', 'US_Gross': '15935068', 'Worldwide_Gross': '15935068', 'US_DVD_Sales': '', 'Production_Budget': '3000000', 'Rotten_Tomatoes_Rating': '', 'IMDB_Rating': '4.1', 'IMDB_Votes': '8733', 'Director': '', 'Distributor': 'New Line', 'Release_Date': '34194', 'Major_Genre': 'Horror', 'Creative_Type': 'Fantasy', 'Source': ''}","{'Title': 'fact', 'US_Gross': 'fact', 'Worldwide_Gross': 'fact', 'US_DVD_Sales': 'fact', 'Production_Budget': 'fact', 'Rotten_Tomatoes_Rating': 'fact', 'IMDB_Rating': 'fact', 'IMDB_Votes': 'fact', 'Director': 'dimDirector', 'Distributor': 'dimDist', 'Release_Date': 'dimRelease', 'Major_Genre': 'dimGenre', 'Creative_Type': 'dimType', 'Source': 'dimSource'}"
"{'to_table': 'dimSource', 'Title': 'Per Qualche Dollaro In Pi?�', 'US_Gross': '4300000', 'Worldwide_Gross': '4300000', 'US_DVD_Sales': '', 'Production_Budget': '600000', 'Rotten_Tomatoes_Rating': '', 'IMDB_Rating': '8.2', 'IMDB_Votes': '44204', 'Director': 'Sergio Leone', 'Distributor': 'Mgm', 'Release_Date': '24602', 'Major_Genre': 'Western', 'Creative_Type': 'Historical Fiction', 'Source': 'Original Screenplay'}","{'Title': 'fact', 'US_Gross': 'fact', 'Worldwide_Gross': 'fact', 'US_DVD_Sales': 'fact', 'Production_Budget': 'fact', 'Rotten_Tomatoes_Rating': 'fact', 'IMDB_Rating': 'fact', 'IMDB_Votes': 'fact', 'Director': 'dimDirector', 'Distributor': 'dimDist', 'Release_Date': 'dimRelease', 'Major_Genre': 'dimGenre', 'Creative_Type': 'dimType', 'Source': 'dimSource'}"
"{'to_table': 'dimSource', 'Title': 'Per Un Pugno Di Dollari', 'US_Gross': '3500000', 'Worldwide_Gross': '3500000', 'US_DVD_Sales': '', 'Production_Budget': '200000', 'Rotten_Tomatoes_Rating': '', 'IMDB_Rating': '8', 'IMDB_Votes': '39929', 'Director': 'Sergio Leone', 'Distributor': 'United Artists', 'Release_Date': '24490', 'Major_Genre': 'Western', 'Creative_Type': 'Historical Fiction', 'Source': 'Remake'}","{'Title': 'fact', 'US_Gross': 'fact', 'Worldwide_Gross': 'fact', 'US_DVD_Sales': 'fact', 'Production_Budget': 'fact', 'Rotten_Tomatoes_Rating': 'fact', 'IMDB_Rating': 'fact', 'IMDB_Votes': 'fact', 'Director': 'dimDirector', 'Distributor': 'dimDist', 'Release_Date': 'dimRelease', 'Major_Genre': 'dimGenre', 'Creative_Type': 'dimType', 'Source': 'dimSource'}"
"{'to_table': 'dimSource', 'Title': 'The Fall Of The Roman Empire', 'US_Gross': '4750000', 'Worldwide_Gross': '4750000', 'US_DVD_Sales': '', 'Production_Budget': '19000000', 'Rotten_Tomatoes_Rating': '100', 'IMDB_Rating': '6.6', 'IMDB_Votes': '3184', 'Director': '', 'Distributor': '', 'Release_Date': '23377', 'Major_Genre': '', 'Creative_Type': '', 'Source': ''}","{'Title': 'fact', 'US_Gross': 'fact', 'Worldwide_Gross': 'fact', 'US_DVD_Sales': 'fact', 'Production_Budget': 'fact', 'Rotten_Tomatoes_Rating': 'fact', 'IMDB_Rating': 'fact', 'IMDB_Votes': 'fact', 'Director': 'dimDirector', 'Distributor': 'dimDist', 'Release_Date': 'dimRelease', 'Major_Genre': 'dimGenre', 'Creative_Type': 'dimType', 'Source': 'dimSource'}"
"{'to_table': 'dimSource', 'Title': 'Friday The 13Th Part 2', 'US_Gross': '21722776', 'Worldwide_Gross': '21722776', 'US_DVD_Sales': '', 'Production_Budget': '1250000', 'Rotten_Tomatoes_Rating': '33', 'IMDB_Rating': '5.5', 'IMDB_Votes': '13395', 'Director': 'Steve Miner', 'Distributor': '', 'Release_Date': '29706', 'Major_Genre': 'Horror', 'Creative_Type': '', 'Source': ''}","{'Title': 'fact', 'US_Gross': 'fact', 'Worldwide_Gross': 'fact', 'US_DVD_Sales': 'fact', 'Production_Budget': 'fact', 'Rotten_Tomatoes_Rating': 'fact', 'IMDB_Rating': 'fact', 'IMDB_Votes': 'fact', 'Director': 'dimDirector', 'Distributor': 'dimDist', 'Release_Date': 'dimRelease', 'Major_Genre': 'dimGenre', 'Creative_Type': 'dimType', 'Source': 'dimSource'}"
"{'to_table': 'dimSource', 'Title': 'Faithful', 'US_Gross': '2104439', 'Worldwide_Gross': '2104439', 'US_DVD_Sales': '', 'Production_Budget': '13000000', 'Rotten_Tomatoes_Rating': '7', 'IMDB_Rating': '5.7', 'IMDB_Votes': '989', 'Director': 'Paul Mazursky', 'Distributor': 'New Line', 'Release_Date': '35160', 'Major_Genre': 'Black Comedy', 'Creative_Type': 'Contemporary Fiction', 'Source': 'Based On Play'}","{'Title': 'fact', 'US_Gross': 'fact', 'Worldwide_Gross': 'fact', 'US_DVD_Sales': 'fact', 'Production_Budget': 'fact', 'Rotten_Tomatoes_Rating': 'fact', 'IMDB_Rating': 'fact', 'IMDB_Votes': 'fact', 'Director': 'dimDirector', 'Distributor': 'dimDist', 'Release_Date': 'dimRelease', 'Major_Genre': 'dimGenre', 'Creative_Type': 'dimType', 'Source': 'dimSource'}"
"{'to_table': 'dimSource', 'Title': 'Fair Game', 'US_Gross': '11497497', 'Worldwide_Gross': '11497497', 'US_DVD_Sales': '', 'Production_Budget': '50000000', 'Rotten_Tomatoes_Rating': '13', 'IMDB_Rating': '6.6', 'IMDB_Votes': '194', 'Director': '', 'Distributor': 'Warner Bros.', 'Release_Date': '35006', 'Major_Genre': 'Action', 'Creative_Type': 'Contemporary Fiction', 'Source': 'Based On Book/Short Story'}","{'Title': 'fact', 'US_Gross': 'fact', 'Worldwide_Gross': 'fact', 'US_DVD_Sales': 'fact', 'Production_Budget': 'fact', 'Rotten_Tomatoes_Rating': 'fact', 'IMDB_Rating': 'fact', 'IMDB_Votes': 'fact', 'Director': 'dimDirector', 'Distributor': 'dimDist', 'Release_Date': 'dimRelease', 'Major_Genre': 'dimGenre', 'Creative_Type': 'dimType', 'Source': 'dimSource'}"
